"Province 1","Bhojpur","Dhankuta","Illam","Jhapa","Khotang","Morang","Okhaldhunga","Panchthar","Sankhuwasabha","Solukhumbu","Sunsari","Taplejung","Terhathum","Udayapur"
"Province 2","Parsa","Bara","Rautahat","Sarlahi","Dhanusha","Siraha","Mahottari","Saptari"
"Province 3","Sindhuli","Ramechhap","Dolakha","Bhaktapur","Dhading","Kathmandu","Kavrepalanchok","Lalitpur","Nuwakot","Rasuwa","Sindhupalchok","Chitwan","Makwanpur"
"Province 4","Baglung","Gorkha","Kaski","Lamjung","Manang","Mustang","Myagdi","Nawalpur","Parbat","Syangja","Tanahun"
"Province 5","Kapilvastu","Parasi","Rupandehi","Arghakhanchi","Gulmi","Palpa","Dang Deukhuri","Pyuthan","Rolpa"FR,"Eastern Rukum","Banke","Bardiya"
"Province 6","Western Rukum","Salyan","Dolpa","Humla","Jumla","Kalikot","Mugu","Surkhet","Dailekh","Jajarkot"
"Province 7","Kailali","Achham","Doti","Bajhang","Bajura","Kanchanpur","Dadeldhura","Baitadi","Darchula"
